SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
157,06,037,48648,00000,00000,1,A,Monrovia city,California,36590,36600,36601,36750,36875,37018,37102,37202,37079,36907,36715
157,06,037,48816,00000,00000,1,A,Montebello city,California,62500,62490,62495,62915,63150,63321,63380,63457,63226,62916,62632
157,06,037,48914,00000,00000,1,A,Monterey Park city,California,60269,60226,60222,60471,60674,60840,60890,60989,60930,60769,60401
157,06,037,52526,00000,00000,1,A,Norwalk city,California,105549,105549,105547,105915,106019,106192,106282,106365,106002,105620,105120
157,06,037,55156,00000,00000,1,A,Palmdale city,California,152750,152751,152962,154035,154942,156614,156929,157196,156992,156808,156667
157,06,037,55380,00000,00000,1,A,Palos Verdes Estates city,California,13438,13438,13436,13482,13514,13551,13561,13573,13558,13481,13404
157,06,037,55618,00000,00000,1,A,Paramount city,California,54098,54098,54107,54334,54594,54882,54949,55017,54840,54666,54387
157,06,037,56000,00000,00000,1,A,Pasadena city,California,137122,137120,137123,137678,138163,139391,139665,141211,141833,141995,141371
157,06,037,56924,00000,00000,1,A,Pico Rivera city,California,62942,62948,62953,63225,63452,63636,63696,63754,63542,63241,62888
157,06,037,58072,00000,00000,1,A,Pomona city,California,149058,149030,149083,149682,150484,151137,152325,152553,152637,152659,152361
157,06,037,59514,00000,00000,1,A,Rancho Palos Verdes city,California,41643,41660,41666,42006,42193,42325,42381,42428,42343,42177,41928
157,06,037,60018,00000,00000,1,A,Redondo Beach city,California,66748,66924,66929,67194,67459,67666,67728,67847,67905,67609,67412
157,06,037,62602,00000,00000,1,A,Rolling Hills city,California,1860,1860,1860,1867,1879,1887,1886,1884,1883,1874,1867
157,06,037,62644,00000,00000,1,A,Rolling Hills Estates city,California,8067,8060,8063,8099,8149,8189,8201,8222,8216,8189,8141
157,06,037,62896,00000,00000,1,A,Rosemead city,California,53764,53771,53798,54030,54239,54435,54482,54510,54423,54310,54412
157,06,037,66070,00000,00000,1,A,San Dimas city,California,33371,33375,33379,33512,33650,33766,34349,34382,34283,34176,33982
157,06,037,66140,00000,00000,1,A,San Fernando city,California,23645,23640,23644,23745,23784,24105,24419,24740,24666,24595,24510
157,06,037,67042,00000,00000,1,A,San Gabriel city,California,39718,39644,39649,39817,39961,40064,40092,40141,40347,40331,40335
157,06,037,68224,00000,00000,1,A,San Marino city,California,13147,13110,13110,13163,13207,13254,13285,13334,13319,13272,13186
157,06,037,69088,00000,00000,1,A,Santa Clarita city,California,176320,204142,204213,205317,206285,207123,208180,209247,209668,209895,210089
157,06,037,69154,00000,00000,1,A,Santa Fe Springs city,California,16223,16218,16256,16495,16718,16991,17371,17883,17983,17896,17832
157,06,037,70000,00000,00000,1,A,Santa Monica city,California,89736,89742,89763,90492,91369,92115,92180,92545,92330,91902,91411
157,06,037,71806,00000,00000,1,A,Sierra Madre city,California,10917,10917,10917,10961,11000,11036,11066,11082,11040,10989,10917
157,06,037,71876,00000,00000,1,A,Signal Hill city,California,11016,11018,11018,11060,11147,11296,11431,11481,11621,11570,11555
157,06,037,72996,00000,00000,1,A,South El Monte city,California,20116,20099,20104,20193,20269,20349,20361,20701,20837,20872,20767
157,06,037,73080,00000,00000,1,A,South Gate city,California,94396,94412,94438,94606,94616,94737,94831,95723,95396,94997,94443
157,06,037,73220,00000,00000,1,A,South Pasadena city,California,25619,25601,25604,25701,25806,25887,25921,25944,25864,25748,25611
157,06,037,78148,00000,00000,1,A,Temple City city,California,35558,35550,35554,35723,35869,35928,35950,36099,36301,36205,36120
157,06,037,80000,00000,00000,1,A,Torrance city,California,145438,145173,145183,145811,146340,146791,147001,147155,146660,146025,145182
157,06,037,82422,00000,00000,1,A,Vernon city,California,112,112,112,112,113,113,113,113,113,112,112
157,06,037,83332,00000,00000,1,A,Walnut city,California,29172,29177,29205,29476,29856,29940,29970,30026,29971,30062,30006
157,06,037,84200,00000,00000,1,A,West Covina city,California,106098,106108,106128,106738,107130,107424,107552,107677,107607,107115,106311
157,06,037,84410,00000,00000,1,A,West Hollywood city,California,34399,34393,34402,34549,34688,35167,35551,35944,36614,36902,36854
157,06,037,84438,00000,00000,1,A,Westlake Village city,California,8270,8303,8306,8349,8405,8449,8458,8468,8439,8403,8352
157,06,037,85292,00000,00000,1,A,Whittier city,California,85331,85313,85323,85643,86004,86383,86563,86812,86732,86460,86064
157,06,037,99990,00000,00000,1,F,Balance of Los Angeles County,California,1057426,1029087,1028976,1033495,1040049,1045843,1050414,1053060,1053418,1049529,1044689
050,06,039,00000,00000,00000,0,A,Madera County,California,150865,150841,151006,151702,151594,151470,153590,153739,154160,155904,157672
157,06,039,13294,00000,00000,1,A,Chowchilla city,California,18720,18782,18716,18893,18056,17366,18852,18400,18188,18497,18771
157,06,039,45022,00000,00000,1,A,Madera city,California,61416,61416,61511,61818,62311,62695,63196,63672,64193,65068,65706
157,06,039,99990,00000,00000,1,F,Balance of Madera County,California,70729,70643,70779,70991,71227,71409,71542,71667,71779,72339,73195
050,06,041,00000,00000,00000,0,A,Marin County,California,252409,252423,252905,255363,256072,258453,260435,261016,260633,259725,259666
157,06,041,05164,00000,00000,1,A,Belvedere city,California,2068,2071,2073,2091,2106,2121,2135,2129,2124,2115,2109
157,06,041,16462,00000,00000,1,A,Corte Madera town,California,9253,9266,9274,9350,9388,9472,9912,9904,9868,9820,9802
157,06,041,23168,00000,00000,1,A,Fairfax town,California,7441,7439,7446,7507,7541,7606,7629,7622,7599,7562,7555
157,06,041,40438,00000,00000,1,A,Larkspur city,California,11926,11934,11947,12048,12103,12214,12317,12415,12392,12341,12328
157,06,041,47710,00000,00000,1,A,Mill Valley city,California,13903,13905,13922,14064,14160,14310,14383,14382,14355,14283,14295
157,06,041,52582,00000,00000,1,A,Novato city,California,51904,51872,51974,52682,53229,54155,54879,55437,55939,55707,55655
157,06,041,62980,00000,00000,1,A,Ross town,California,2415,2426,2428,2447,2457,2479,2491,2488,2480,2469,2465
157,06,041,64434,00000,00000,1,A,San Anselmo town,California,12336,12304,12315,12412,12468,12585,12622,12610,12573,12519,12519
157,06,041,68364,00000,00000,1,A,San Rafael city,California,57713,57696,57796,58229,58452,59005,59146,59095,58932,58794,58704
157,06,041,70364,00000,00000,1,A,Sausalito city,California,7061,6952,6958,7017,7047,7116,7160,7159,7137,7107,7100
157,06,041,78666,00000,00000,1,A,Tiburon town,California,8962,8947,8957,9033,9074,9163,9195,9189,9156,9120,9115
157,06,041,99990,00000,00000,1,F,Balance of Marin County,California,67427,67611,67815,68483,68047,68227,68566,68586,68078,67888,68019
050,06,043,00000,00000,00000,1,A,Mariposa County,California,18251,18247,18277,18168,17880,17808,17713,17622,17455,17437,17471
050,06,045,00000,00000,00000,0,A,Mendocino County,California,87841,87850,87800,87334,87304,87077,87257,87168,87382,87697,87606
157,06,045,25058,00000,00000,1,A,Fort Bragg city,California,7273,7306,7307,7278,7280,7269,7284,7280,7297,7316,7359
157,06,045,57876,00000,00000,1,A,Point Arena city,California,449,449,449,447,448,446,448,448,450,450,453
157,06,045,81134,00000,00000,1,A,Ukiah city,California,16075,16078,16020,15914,15905,15851,15871,15837,15837,15967,16177
157,06,045,85600,00000,00000,1,A,Willits city,California,4888,4924,4920,4878,4873,4859,4863,4867,4887,4903,4935
157,06,045,99990,00000,00000,1,F,Balance of Mendocino County,California,59156,59093,59104,58817,58798,58652,58791,58736,58911,59061,58682
050,06,047,00000,00000,00000,0,A,Merced County,California,255793,255796,256732,259333,260971,262198,264649,266651,267971,271340,274765
157,06,047,03162,00000,00000,1,A,Atwater city,California,28168,28215,28287,28532,28632,28733,28886,29081,29235,29297,29479
157,06,047,19612,00000,00000,1,A,Dos Palos city,California,4950,4950,4963,5004,5019,5030,5054,5093,5227,5419,5520
157,06,047,31568,00000,00000,1,A,Gustine city,California,5520,5520,5534,5580,5604,5622,5651,5716,5803,5815,5855
157,06,047,42006,00000,00000,1,A,Livingston city,California,13058,13020,13069,13364,13418,13466,13727,13815,13920,14079,14427
157,06,047,44028,00000,00000,1,A,Los Banos city,California,35972,35971,36072,36376,36514,36637,36862,37201,37524,38986,40074
157,06,047,46898,00000,00000,1,A,Merced city,California,78958,78957,79134,79720,80265,80758,81198,81878,82353,82677,83316
157,06,047,99990,00000,00000,1,F,Balance of Merced County,California,89167,89163,89673,90757,91519,91952,93271,93867,93909,95067,96094
050,06,049,00000,00000,00000,0,A,Modoc County,California,9686,9686,9699,9512,9355,9149,9080,9048,8935,8848,8777
157,06,049,01444,00000,00000,1,A,Alturas city,California,2827,2827,2832,2770,2717,2651,2637,2620,2578,2537,2509
157,06,049,99990,00000,00000,1,F,Balance of Modoc County,California,6859,6859,6867,6742,6638,6498,6443,6428,6357,6311,6268
050,06,051,00000,00000,00000,0,A,Mono County,California,14202,14206,14257,14423,14334,14074,14142,14043,14202,14235,14250
157,06,051,45358,00000,00000,1,A,Mammoth Lakes town,California,8234,8234,8231,8284,8227,8061,8090,8023,8114,8110,8127
157,06,051,99990,00000,00000,1,F,Balance of Mono County,California,5968,5972,6026,6139,6107,6013,6052,6020,6088,6125,6123
050,06,053,00000,00000,00000,0,A,Monterey County,California,415057,415061,416396,420542,425000,427054,428980,431241,434767,435477,435594
157,06,053,11250,00000,00000,1,A,Carmel-by-the-Sea city,California,3722,3708,3716,3746,3782,3813,3840,3857,3874,3860,3859
157,06,053,18688,00000,00000,1,A,Del Rey Oaks city,California,1624,1624,1628,1640,1656,1666,1672,1678,1683,1677,1669
157,06,053,30392,00000,00000,1,A,Gonzales city,California,8187,8154,8177,8237,8311,8358,8392,8419,8448,8420,8382
157,06,053,30994,00000,00000,1,A,Greenfield city,California,16330,16334,16415,16544,16692,16782,16850,17079,17405,17413,17648
157,06,053,38520,00000,00000,1,A,King City city,California,12874,12874,12903,13005,13128,13202,13501,13808,13853,13974,14023
157,06,053,45778,00000,00000,1,A,Marina city,California,19718,19718,19744,19879,20158,20285,20699,21100,21655,22029,22535
157,06,053,48872,00000,00000,1,A,Monterey city,California,27810,27697,27915,28255,28772,28629,28589,28549,28633,28487,28289
157,06,053,54848,00000,00000,1,A,Pacific Grove city,California,15041,15039,15082,15218,15362,15448,15514,15578,15616,15610,15546
157,06,053,64224,00000,00000,1,A,Salinas city,California,150441,150615,150904,152454,153901,155097,155913,156512,157144,156824,156259
157,06,053,65112,00000,00000,1,A,Sand City city,California,334,334,335,337,340,344,378,379,382,385,398
157,06,053,70742,00000,00000,1,A,Seaside city,California,33025,33025,33096,33338,33751,33963,33990,34318,34276,33959,33930
157,06,053,72520,00000,00000,1,A,Soledad city,California,25738,25738,26029,26393,26463,25776,25258,24909,25610,26159,26013
157,06,053,99990,00000,00000,1,F,Balance of Monterey County,California,100213,100201,100452,101496,102684,103691,104384,105055,106188,106680,107043
050,06,055,00000,00000,00000,0,A,Napa County,California,136484,136578,136808,137750,138625,139706,140567,141096,141185,140386,139417
157,06,055,01640,00000,00000,1,A,American Canyon city,California,19454,19563,19637,19851,20030,20254,20329,20375,20350,20168,20359
157,06,055,09892,00000,00000,1,A,Calistoga city,California,5155,5165,5173,5201,5223,5256,5274,5291,5295,5257,5322
157,06,055,50258,00000,00000,1,A,Napa city,California,76915,77097,77197,77698,78201,78777,79449,79744,79781,79336,79263
157,06,055,64140,00000,00000,1,A,St. Helena city,California,5814,5810,5817,5854,5876,5916,5940,6023,6105,6158,6152
157,06,055,86930,00000,00000,1,A,Yountville city,California,2933,2931,2933,2943,2949,2957,2974,2993,2994,2977,2982
157,06,055,99990,00000,00000,1,F,Balance of Napa County,California,26213,26012,26051,26203,26346,26546,26601,26670,26660,26490,25339
050,06,057,00000,00000,00000,0,A,Nevada County,California,98764,98745,98785,98697,98140,97952,98589,98709,98964,99503,99696
157,06,057,30798,00000,00000,1,A,Grass Valley city,California,12860,12876,12875,12905,12822,12788,12845,12938,12940,12957,12914
157,06,057,50874,00000,00000,1,A,Nevada City city,California,3068,3067,3080,3103,3094,3094,3070,3151,3143,3139,3142
157,06,057,80588,00000,00000,1,A,Truckee town,California,16180,16161,16165,16148,16081,16084,16236,16268,16354,16498,16561
157,06,057,99990,00000,00000,1,F,Balance of Nevada County,California,66656,66641,66665,66541,66143,65986,66438,66352,66527,66909,67079
050,06,059,00000,00000,00000,0,A,Orange County,California,3010232,3010274,3016559,3050867,3080419,3108009,3130322,3153962,3170707,3179950,3185968
157,06,059,00947,00000,00000,1,A,Aliso Viejo city,California,47823,48098,48227,48908,49487,50001,50014,49988,51368,51492,51783
157,06,059,02000,00000,00000,1,A,Anaheim city,California,336265,336443,337106,340202,342526,344369,345223,348967,350848,351301,352005
157,06,059,08100,00000,00000,1,A,Brea city,California,39282,39189,39418,39827,40145,40922,41291,41729,42445,42628,43601
157,06,059,08786,00000,00000,1,A,Buena Park city,California,80530,80619,80796,81562,82077,82766,82694,82863,83113,82742,82421
157,06,059,16532,00000,00000,1,A,Costa Mesa city,California,109960,110078,110225,111162,111830,112307,112577,112930,113092,113825,113615
157,06,059,17750,00000,00000,1,A,Cypress city,California,47802,47860,47954,48399,48690,48995,48972,49043,48877,48899,48958
157,06,059,17946,00000,00000,1,A,Dana Point city,California,33351,33296,33343,33644,33848,33988,33962,34013,33986,33824,33730
157,06,059,25380,00000,00000,1,A,Fountain Valley city,California,55313,55360,55472,55956,56338,56632,56715,56704,56503,56128,55814
157,06,059,28000,00000,00000,1,A,Fullerton city,California,135161,135237,135299,136401,138153,138716,138949,140131,140648,139928,139640
157,06,059,29000,00000,00000,1,A,Garden Grove city,California,170883,170956,171186,172971,173866,174518,174556,174522,174805,173646,172646
157,06,059,36000,00000,00000,1,A,Huntington Beach city,California,189992,191037,191303,193010,194237,197212,199757,200855,200541,201191,200641
157,06,059,36770,00000,00000,1,A,Irvine city,California,212375,212043,213392,220261,229083,236134,247283,255614,265721,276413,282572
157,06,059,39178,00000,00000,1,A,Laguna Beach city,California,22723,22733,22766,22979,23104,23227,23232,23255,23195,23074,22991
157,06,059,39220,00000,00000,1,A,Laguna Hills city,California,30344,30212,30253,30521,30689,30809,30772,31543,31430,31212,31024
157,06,059,39248,00000,00000,1,A,Laguna Niguel city,California,62979,62985,63117,63777,64153,64415,65129,65466,65234,66105,66266
157,06,059,39259,00000,00000,1,A,Laguna Woods city,California,16192,16046,16068,16206,16295,16356,16333,16324,16261,16146,16046
157,06,059,39290,00000,00000,1,A,La Habra city,California,60239,60264,60357,60922,61256,61527,61734,61804,61634,62230,62183
157,06,059,39496,00000,00000,1,A,Lake Forest city,California,77264,77448,77558,78308,78756,79156,79740,82051,83135,83996,85623
157,06,059,40256,00000,00000,1,A,La Palma city,California,15568,15522,15543,15675,15759,15852,15830,15821,15762,15666,15568
157,06,059,43224,00000,00000,1,A,Los Alamitos city,California,11449,11421,11436,11536,11607,11650,11683,11677,11646,11582,11529
157,06,059,48256,00000,00000,1,A,Mission Viejo city,California,93305,93112,93237,94038,94671,96069,96716,96664,96299,95698,95202
157,06,059,51182,00000,00000,1,A,Newport Beach city,California,85186,85222,85343,86094,86565,86940,86773,86697,86647,85876,85326
157,06,059,53980,00000,00000,1,A,Orange city,California,136416,136432,136762,138207,139070,139705,139189,140313,140434,140100,139484
157,06,059,57526,00000,00000,1,A,Placentia city,California,50533,50917,50998,51510,51859,52136,52150,52260,52221,51982,51671
157,06,059,59587,00000,00000,1,A,Rancho Santa Margarita city,California,47853,47855,47920,48337,48606,49067,49108,49080,48896,48629,48325
157,06,059,65084,00000,00000,1,A,San Clemente city,California,63522,63478,63586,64240,64613,64862,64979,65193,65256,65043,64857
157,06,059,68028,00000,00000,1,A,San Juan Capistrano city,California,34593,34426,34484,34869,35112,35549,35812,35981,35999,35942,36013
157,06,059,69000,00000,00000,1,A,Santa Ana city,California,324528,324778,325340,328255,330650,333887,333669,333736,334175,333007,332725
157,06,059,70686,00000,00000,1,A,Seal Beach city,California,24168,24077,24111,24326,24466,24553,24529,24503,24437,24246,24119
157,06,059,73962,00000,00000,1,A,Stanton city,California,38186,37827,37901,38231,38381,38563,38519,38678,38655,38399,38234
157,06,059,80854,00000,00000,1,A,Tustin city,California,75540,75317,75475,76233,77600,78166,80203,80174,80357,80229,79795
157,06,059,82744,00000,00000,1,A,Villa Park city,California,5812,5822,5830,5883,5916,5944,5938,5935,5915,5876,5839
157,06,059,84550,00000,00000,1,A,Westminster city,California,89701,89613,89769,90710,91243,91660,91609,91656,91602,91261,90938
157,06,059,86832,00000,00000,1,A,Yorba Linda city,California,64234,64169,64394,65620,66308,66845,67418,67608,68136,67999,67787
157,06,059,99990,00000,00000,1,F,Balance of Orange County,California,121160,120382,120590,122087,123460,124511,127264,130184,131434,133635,136997
050,06,061,00000,00000,00000,0,A,Placer County,California,348432,348503,350026,356312,360277,365445,369326,373058,379288,385565,393149
157,06,061,03204,00000,00000,1,A,Auburn city,California,13330,13312,13345,13520,13611,13819,13881,13877,13928,13984,14103
157,06,061,14498,00000,00000,1,A,Colfax city,California,1963,1950,1957,1975,1986,1996,2003,1995,2001,2003,2000
157,06,061,41474,00000,00000,1,A,Lincoln city,California,42819,42926,43101,43771,44246,45028,45746,46323,47021,47596,47978
157,06,061,43140,00000,00000,1,A,Loomis town,California,6430,6415,6433,6522,6577,6639,6684,6690,6745,6795,6823
157,06,061,62364,00000,00000,1,A,Rocklin city,California,56974,57131,57473,58425,58963,59622,60080,60945,62666,64738,67221
157,06,061,62938,00000,00000,1,A,Roseville city,California,118788,119156,119795,122596,124311,126659,128304,129961,132699,135101,139117
157,06,061,99990,00000,00000,1,F,Balance of Placer County,California,108128,107613,107922,109503,110583,111682,112628,113267,114228,115348,115907
050,06,063,00000,00000,00000,0,A,Plumas County,California,20007,20007,19914,19715,19374,18895,18662,18516,18772,18740,18804
157,06,063,58352,00000,00000,1,A,Portola city,California,2104,2104,2093,2060,2012,1960,1932,1914,1935,1929,1932
157,06,063,99990,00000,00000,1,F,Balance of Plumas County,California,17903,17903,17821,17655,17362,16935,16730,16602,16837,16811,16872
050,06,065,00000,00000,00000,0,A,Riverside County,California,2189641,2189765,2201652,2234301,2261967,2288043,2317955,2347921,2382570,2417224,2450758
157,06,065,03820,00000,00000,1,A,Banning city,California,29603,29590,29721,29986,30217,30431,30617,30763,30968,31152,31253
157,06,065,04758,00000,00000,1,A,Beaumont city,California,36877,36859,37253,38506,39288,40351,42020,43511,45208,46899,49241
157,06,065,07218,00000,00000,1,A,Blythe city,California,20817,20877,20568,20290,20653,19864,19273,19205,19783,19693,19959
157,06,065,09864,00000,00000,1,A,Calimesa city,California,7879,7885,7921,7998,8094,8201,8378,8489,8616,8794,8937
157,06,065,10928,00000,00000,1,A,Canyon Lake city,California,10561,10559,10605,10705,10790,10869,10954,11016,11101,11193,11267
157,06,065,12048,00000,00000,1,A,Cathedral City city,California,51200,51254,51476,52100,52509,52890,53238,53572,54003,54465,54902
157,06,065,14260,00000,00000,1,A,Coachella city,California,40704,40714,40990,41886,42587,42982,43920,44384,44832,45319,45839
157,06,065,16350,00000,00000,1,A,Corona city,California,152374,152511,153249,154882,157608,158986,160656,163391,166306,167503,168819
157,06,065,18996,00000,00000,1,A,Desert Hot Springs city,California,25938,27052,27170,27425,27639,27838,28036,28178,28434,28685,28885
157,06,065,21230,00000,00000,1,A,Eastvale city,California,A,53712,54073,55045,55773,56482,57734,59704,61289,63073,64822
157,06,065,33182,00000,00000,1,A,Hemet city,California,78657,78627,79087,80222,81039,81743,82578,83351,84175,84848,85275
157,06,065,36434,00000,00000,1,A,Indian Wells city,California,4958,4958,4982,5040,5089,5139,5194,5257,5325,5390,5440
157,06,065,36448,00000,00000,1,A,Indio city,California,76036,79138,79648,81053,82292,83427,85221,87036,88340,89589,91240
157,06,065,37692,00000,00000,1,A,Jurupa Valley city,California,A,94989,95593,97188,98353,99479,100099,101474,103248,105739,108393
157,06,065,39486,00000,00000,1,A,Lake Elsinore city,California,51821,53312,53629,55081,56052,57730,60149,61996,63861,66120,68183
157,06,065,40354,00000,00000,1,A,La Quinta city,California,37467,37475,37682,38151,38511,39141,39771,40241,40812,41209,41535
157,06,065,46842,00000,00000,1,A,Menifee city,California,77519,77496,78044,79786,81165,83210,84708,86616,88286,90334,92595
157,06,065,49270,00000,00000,1,A,Moreno Valley city,California,193365,193305,194241,196577,198218,200224,201874,202958,204742,206713,209050
157,06,065,50076,00000,00000,1,A,Murrieta city,California,103466,103680,104181,105329,106491,107379,108089,109451,111606,113116,114985
157,06,065,51560,00000,00000,1,A,Norco city,California,27063,27032,27059,27179,27271,26846,26816,26125,26618,26665,26610
157,06,065,55184,00000,00000,1,A,Palm Desert city,California,48445,48450,48685,49248,49779,50370,50933,51570,52096,52802,53185
157,06,065,55254,00000,00000,1,A,Palm Springs city,California,44552,44540,44766,45205,45701,46148,46629,47105,47570,48028,48375
157,06,065,56700,00000,00000,1,A,Perris city,California,68386,68565,69005,70434,71256,72343,73561,74708,76168,77692,79133
157,06,065,59500,00000,00000,1,A,Rancho Mirage city,California,17218,17142,17218,17358,17477,17614,17770,17897,18067,18235,18336
157,06,065,62000,00000,00000,1,A,Riverside city,California,303871,304033,305568,309556,312432,315667,317887,320673,323877,326988,330063
157,06,065,67112,00000,00000,1,A,San Jacinto city,California,44199,44224,44428,44970,45386,45867,46282,46705,47391,48159,48867
157,06,065,78120,00000,00000,1,A,Temecula city,California,100097,100020,100710,102644,104308,106102,108713,111185,112451,114006,114742
157,06,065,85446,00000,00000,1,A,Wildomar city,California,32176,32210,32419,32918,33255,33684,35176,35404,36034,36827,37280
157,06,065,99990,00000,00000,1,F,Balance of Riverside County,California,504392,349556,351681,357539,362734,367036,371679,375956,381363,387988,393547
050,06,067,00000,00000,00000,0,A,Sacramento County,California,1418788,1418735,1421414,1433739,1445078,1457750,1475618,1494294,1511510,1527718,1540975
157,06,067,13588,00000,00000,1,A,Citrus Heights city,California,83301,83274,83364,83872,84413,85037,85793,86666,87292,87782,87910
157,06,067,22020,00000,00000,1,A,Elk Grove city,California,153015,153010,153394,155631,158123,160314,162800,166090,169243,171503,172886
157,06,067,24638,00000,00000,1,A,Folsom city,California,72203,72196,72161,72594,73107,72857,75039,76026,77088,77882,79022
157,06,067,28112,00000,00000,1,A,Galt city,California,23647,23721,23761,24160,24296,24459,24792,25255,25649,26198,26440
157,06,067,36882,00000,00000,1,A,Isleton city,California,804,804,805,811,815,819,826,832,838,844,844
157,06,067,59444,00000,00000,1,A,Rancho Cordova city,California,64776,64805,65070,65971,66733,67740,69420,70666,72183,73418,74585
157,06,067,64000,00000,00000,1,A,Sacramento city,California,466488,466390,467302,470914,474309,478360,483006,488353,494324,500944,508529
157,06,067,99990,00000,00000,1,S,Balance of Sacramento County,California,554554,554535,555557,559786,563282,568164,573942,580406,584893,589147,590759
050,06,069,00000,00000,00000,0,A,San Benito County,California,55269,55265,55517,55982,56614,57267,57867,58243,59235,60199,61537
157,06,069,34120,00000,00000,1,A,Hollister city,California,34928,34757,34925,35258,35690,36151,36641,36925,37533,38350,39749
157,06,069,68014,00000,00000,1,A,San Juan Bautista city,California,1862,1851,1858,1869,1888,1906,1916,1935,1965,1973,1965
157,06,069,99990,00000,00000,1,F,Balance of San Benito County,California,18479,18657,18734,18855,19036,19210,19310,19383,19737,19876,19823
050,06,071,00000,00000,00000,0,A,San Bernardino County,California,2035210,2035201,2040910,2061040,2074195,2083871,2100776,2117311,2134174,2153203,2171603
157,06,071,00296,00000,00000,1,A,Adelanto city,California,31765,31760,31663,31871,31102,31229,32553,33001,33299,34001,34160
157,06,071,02364,00000,00000,1,A,Apple Valley town,California,69135,69146,69309,70030,70405,70741,71193,71809,72332,72940,73508
157,06,071,04030,00000,00000,1,A,Barstow city,California,22639,22750,22811,23018,23121,23307,23493,23697,23905,23985,23972
157,06,071,06434,00000,00000,1,A,Big Bear Lake city,California,5019,5033,5044,5085,5110,5126,5159,5202,5235,5267,5281
157,06,071,13210,00000,00000,1,A,Chino city,California,77983,78078,78657,79606,79982,80848,84367,85253,87576,89717,91583
157,06,071,13214,00000,00000,1,A,Chino Hills city,California,74799,74799,74973,75650,76073,76333,76571,77904,78542,80207,83447
157,06,071,14890,00000,00000,1,A,Colton city,California,52154,52150,52265,52716,52962,53131,53741,54334,54553,54722,54741
157,06,071,24680,00000,00000,1,A,Fontana city,California,196069,196472,197342,199916,201295,202804,204152,206377,208971,211388,213739
157,06,071,30658,00000,00000,1,A,Grand Terrace city,California,12040,12040,12064,12157,12248,12308,12347,12401,12473,12571,12584
157,06,071,33434,00000,00000,1,A,Hesperia city,California,90173,90117,90300,91198,91620,91850,92169,92765,93383,94610,95274
157,06,071,33588,00000,00000,1,A,Highland city,California,53104,53100,53214,53668,53948,54169,54353,54585,54786,55232,55406
157,06,071,42370,00000,00000,1,A,Loma Linda city,California,23261,23304,23367,23535,23638,23704,23767,23974,24117,24161,24382
157,06,071,48788,00000,00000,1,A,Montclair city,California,36664,36649,36748,37290,37461,37953,38250,38495,38838,39186,39437
157,06,071,50734,00000,00000,1,A,Needles city,California,4844,4826,4836,4877,4899,4908,4930,4949,4968,4987,4982
157,06,071,53896,00000,00000,1,A,Ontario city,California,163924,163925,164369,165759,166665,167166,168199,170332,172709,175482,181107
157,06,071,59451,00000,00000,1,A,Rancho Cucamonga city,California,165269,165380,166232,167945,170015,170910,173355,174367,175975,177115,177751
157,06,071,59962,00000,00000,1,A,Redlands city,California,68747,68675,68809,69323,69658,69837,70264,70690,71108,71428,71586
157,06,071,60466,00000,00000,1,A,Rialto city,California,99171,99112,99338,100579,101315,101603,102107,102572,102992,103326,103440
157,06,071,65000,00000,00000,1,A,San Bernardino city,California,209924,209662,209853,211402,212444,213111,213588,214709,215431,216296,215941
157,06,071,80994,00000,00000,1,A,Twentynine Palms city,California,25048,25048,25102,25367,25617,25700,25769,25891,25962,26504,26418
157,06,071,81344,00000,00000,1,A,Upland city,California,73732,73718,73886,74473,74956,75229,75599,76039,76451,76856,77000
157,06,071,82590,00000,00000,1,A,Victorville city,California,115903,115899,116281,117911,119885,120783,121213,121599,121912,122191,122312
157,06,071,87042,00000,00000,1,A,Yucaipa city,California,51367,51347,51476,51960,52298,52579,52774,53034,53246,53556,53682
157,06,071,87056,00000,00000,1,A,Yucca Valley town,California,20700,20655,20699,20870,20997,21055,21317,21444,21553,21661,21726
157,06,071,99990,00000,00000,1,F,Balance of San Bernardino County,California,291776,291556,292272,294834,296481,297487,299546,301888,303857,305814,308144
050,06,073,00000,00000,00000,0,A,San Diego County,California,3095313,3095349,3103306,3137372,3175201,3211248,3250993,3284061,3310280,3325468,3343364
157,06,073,11194,00000,00000,1,A,Carlsbad city,California,105328,105329,105679,107468,108982,110723,111688,112785,113423,114641,115877
157,06,073,13392,00000,00000,1,A,Chula Vista city,California,243916,243923,244656,248339,252457,256819,260069,264490,266610,269429,271651
157,06,073,16378,00000,00000,1,A,Coronado city,California,18912,24702,23963,23340,23202,23355,23564,23702,25107,24347,21390
157,06,073,18506,00000,00000,1,A,Del Mar city,California,4161,4163,4173,4202,4238,4275,4300,4335,4354,4345,4347
157,06,073,21712,00000,00000,1,A,El Cajon city,California,99478,99513,99754,100730,101491,102274,102777,103248,103573,103509,103241
157,06,073,22678,00000,00000,1,A,Encinitas city,California,59518,59515,59675,60257,60894,61571,62048,62631,62980,62941,62904
157,06,073,22804,00000,00000,1,A,Escondido city,California,143911,143972,144437,146102,147604,148860,149799,150824,151383,151399,152213
